timestamp,llm_provider,llm_model,code_sample,crate_name_correct,year_correct,has_cve_correct,cve_tp,cve_fn,cve_fp
2025-05-27T20:46:36.993556+00:00,anthropic,claude-sonnet-4-20250514,vuln-0001/vuln-function,True,True,True,[],['CVE-2019-16140'],['CVE-2019-16138']
2025-05-27T20:46:43.905375+00:00,anthropic,claude-sonnet-4-20250514,vuln-0001/vuln-file,True,True,True,[],['CVE-2019-16140'],['CVE-2019-16138']
2025-05-27T20:46:55.237170+00:00,anthropic,claude-sonnet-4-20250514,vuln-0001/vuln-crate,True,True,True,[],['CVE-2019-16140'],['CVE-2019-16138']
2025-05-27T20:47:06.619901+00:00,anthropic,claude-sonnet-4-20250514,vuln-0001/fixed-function,True,True,True,[],['CVE-2019-16140'],['CVE-2020-26235']
2025-05-27T20:47:14.625408+00:00,anthropic,claude-sonnet-4-20250514,vuln-0001/fixed-file,True,True,True,[],['CVE-2019-16140'],['CVE-2020-26235']
2025-05-27T20:47:25.336361+00:00,anthropic,claude-sonnet-4-20250514,vuln-0001/fixed-crate,True,True,False,[],['CVE-2019-16140'],[]
2025-05-27T20:47:34.115474+00:00,anthropic,claude-sonnet-4-20250514,vuln-0002/vuln-crate,True,True,True,['CVE-2020-35711'],[],[]
2025-05-27T20:47:44.135147+00:00,anthropic,claude-sonnet-4-20250514,vuln-0002/vuln-file,True,True,True,['CVE-2020-35711'],[],[]
2025-05-27T20:47:52.334592+00:00,anthropic,claude-sonnet-4-20250514,vuln-0002/vuln-function,True,True,True,['CVE-2020-35711'],[],[]
2025-05-27T20:48:00.527672+00:00,anthropic,claude-sonnet-4-20250514,vuln-0002/fixed-crate,True,True,True,['CVE-2020-35711'],[],[]
2025-05-27T20:48:08.582193+00:00,anthropic,claude-sonnet-4-20250514,vuln-0002/fixed-file,True,True,True,['CVE-2020-35711'],[],[]
2025-05-27T20:48:17.540031+00:00,anthropic,claude-sonnet-4-20250514,vuln-0002/fixed-function,True,True,True,['CVE-2020-35711'],[],[]
2025-05-27T20:48:26.150064+00:00,anthropic,claude-sonnet-4-20250514,vuln-0003/vuln-crate,True,True,True,['CVE-2018-21000'],[],[]
2025-05-27T20:48:34.146689+00:00,anthropic,claude-sonnet-4-20250514,vuln-0003/vuln-file,True,True,True,['CVE-2018-21000'],[],[]
2025-05-27T20:48:41.514384+00:00,anthropic,claude-sonnet-4-20250514,vuln-0003/vuln-function,True,True,True,['CVE-2018-21000'],[],[]
2025-05-27T20:48:51.067190+00:00,anthropic,claude-sonnet-4-20250514,vuln-0003/fixed-crate,True,True,True,['CVE-2018-21000'],[],[]
2025-05-27T20:48:57.835085+00:00,anthropic,claude-sonnet-4-20250514,vuln-0003/fixed-file,True,True,True,['CVE-2018-21000'],[],[]
2025-05-27T20:49:02.935123+00:00,anthropic,claude-sonnet-4-20250514,vuln-0003/fixed-function,True,True,True,['CVE-2018-21000'],[],[]
2025-05-27T20:49:12.391616+00:00,anthropic,claude-sonnet-4-20250514,vuln-0004/vuln-crate,True,True,False,[],['CVE-2020-35891'],[]
2025-05-27T20:49:22.002097+00:00,anthropic,claude-sonnet-4-20250514,vuln-0004/vuln-file,True,True,False,[],['CVE-2020-35891'],[]
2025-05-27T20:49:30.773647+00:00,anthropic,claude-sonnet-4-20250514,vuln-0004/vuln-function,True,True,True,[],['CVE-2020-35891'],['CVE-2020-35711']
2025-05-27T20:49:39.738882+00:00,anthropic,claude-sonnet-4-20250514,vuln-0005/vuln-function,True,True,True,[],['CVE-2020-35916'],['CVE-2019-16138']
2025-05-27T20:49:52.695275+00:00,anthropic,claude-sonnet-4-20250514,vuln-0005/vuln-file,True,True,True,[],['CVE-2020-35916'],['CVE-2019-16138']
2025-05-27T20:50:00.776910+00:00,anthropic,claude-sonnet-4-20250514,vuln-0005/fixed-function,True,True,True,['CVE-2020-35916'],[],[]
2025-05-27T20:50:11.129674+00:00,anthropic,claude-sonnet-4-20250514,vuln-0005/fixed-file,True,True,True,[],['CVE-2020-35916'],['CVE-2019-16138']
2025-05-27T20:50:21.648403+00:00,anthropic,claude-sonnet-4-20250514,vuln-0006/vuln-crate,True,True,True,['CVE-2021-25900'],[],[]
2025-05-27T20:50:31.703721+00:00,anthropic,claude-sonnet-4-20250514,vuln-0006/vuln-file,True,True,True,['CVE-2021-25900'],[],[]
2025-05-27T20:50:40.077620+00:00,anthropic,claude-sonnet-4-20250514,vuln-0006/vuln-function,True,True,True,['CVE-2021-25900'],[],[]
2025-05-27T20:50:49.235311+00:00,anthropic,claude-sonnet-4-20250514,vuln-0006/fixed-crate,True,True,True,['CVE-2021-25900'],[],[]
2025-05-27T20:51:05.876231+00:00,anthropic,claude-sonnet-4-20250514,vuln-0006/fixed-file,True,True,True,['CVE-2021-25900'],[],[]
2025-05-27T20:51:13.657338+00:00,anthropic,claude-sonnet-4-20250514,vuln-0006/fixed-function,True,True,True,['CVE-2021-25900'],[],[]
2025-05-27T20:51:23.941561+00:00,anthropic,claude-sonnet-4-20250514,vuln-0007/vuln-crate,True,True,True,[],['CVE-2020-35890'],['CVE-2020-35711']
2025-05-27T20:51:31.695705+00:00,anthropic,claude-sonnet-4-20250514,vuln-0007/vuln-file,True,True,False,[],['CVE-2020-35890'],[]
2025-05-27T20:51:39.795875+00:00,anthropic,claude-sonnet-4-20250514,vuln-0007/vuln-function,False,False,False,[],['CVE-2020-35890'],[]
2025-05-27T20:51:48.540924+00:00,anthropic,claude-sonnet-4-20250514,vuln-0009/vuln-crate,False,False,False,[],['CVE-2020-36432'],[]
2025-05-27T20:51:57.903296+00:00,anthropic,claude-sonnet-4-20250514,vuln-0009/vuln-file,False,False,False,[],['CVE-2020-36432'],[]
2025-05-27T20:52:04.400617+00:00,anthropic,claude-sonnet-4-20250514,vuln-0009/vuln-function,False,False,False,[],['CVE-2020-36432'],[]
2025-05-27T20:52:20.962369+00:00,anthropic,claude-sonnet-4-20250514,vuln-0010/vuln-file,True,True,True,[],['CVE-2020-36204'],['CVE-2020-25791']
2025-05-27T20:52:29.054688+00:00,anthropic,claude-sonnet-4-20250514,vuln-0010/vuln-function,True,True,True,[],['CVE-2020-36204'],['CVE-2020-25791']
2025-05-27T20:52:41.508555+00:00,anthropic,claude-sonnet-4-20250514,vuln-0010/fixed-file,True,True,True,[],['CVE-2020-36204'],['CVE-2020-25791']
2025-05-27T20:52:51.571172+00:00,anthropic,claude-sonnet-4-20250514,vuln-0010/fixed-function,True,True,True,[],['CVE-2020-36204'],['CVE-2020-25791']
2025-05-27T20:53:02.160202+00:00,anthropic,claude-sonnet-4-20250514,vuln-0012/vuln-crate,True,True,False,[],['CVE-2020-36215'],[]
2025-05-27T20:53:12.446056+00:00,anthropic,claude-sonnet-4-20250514,vuln-0012/vuln-file,True,True,False,[],['CVE-2020-36215'],[]
2025-05-27T20:53:18.676247+00:00,anthropic,claude-sonnet-4-20250514,vuln-0012/vuln-function,True,True,True,[],['CVE-2020-36215'],['CVE-2020-36317']
2025-05-27T20:53:28.087178+00:00,anthropic,claude-sonnet-4-20250514,vuln-0012/fixed-crate,True,True,False,[],['CVE-2020-36215'],[]
2025-05-27T20:53:35.946797+00:00,anthropic,claude-sonnet-4-20250514,vuln-0012/fixed-file,True,True,False,[],['CVE-2020-36215'],[]
2025-05-27T20:53:41.610850+00:00,anthropic,claude-sonnet-4-20250514,vuln-0012/fixed-function,True,True,True,[],['CVE-2020-36215'],['CVE-2020-35711']
2025-05-27T20:53:57.927315+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/vuln-file,True,True,True,[],['CVE-2020-35862'],['CVE-2020-36317']
2025-05-27T20:54:07.191893+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/vuln-function,True,True,True,[],['CVE-2020-35862'],['CVE-2020-36317']
2025-05-27T20:54:17.389494+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/fixed-file,True,True,True,[],['CVE-2020-35862'],['CVE-2020-36317']
2025-05-27T20:54:28.188731+00:00,anthropic,claude-sonnet-4-20250514,vuln-0013/fixed-function,True,True,True,[],['CVE-2020-35862'],['CVE-2020-36317']
2025-05-27T20:54:37.813677+00:00,anthropic,claude-sonnet-4-20250514,vuln-0017/vuln-crate,True,True,True,[],['CVE-2020-35888'],"['CVE-2020-35711', 'CVE-2020-35712']"
2025-05-27T20:55:07.093258+00:00,anthropic,claude-sonnet-4-20250514,vuln-0017/vuln-function,False,False,False,[],['CVE-2020-35888'],[]
2025-05-27T20:55:17.924829+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/vuln-crate,True,True,True,[],['CVE-2020-25793'],['CVE-2021-25003']
2025-05-27T20:55:29.842311+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/vuln-file,True,True,True,[],['CVE-2020-25793'],['CVE-2020-36464']
2025-05-27T20:55:42.684835+00:00,anthropic,claude-sonnet-4-20250514,vuln-0020/vuln-function,True,True,False,[],['CVE-2020-25793'],[]
